Id	Label	Num	Val
10082	mann, professor s	7	974777
47630	mannan, professor s	3	477184
10083	manners, dr a	2	235158
10084	manners, dr j	1	167775
10087	manning, dr ak	1	600
-223502	manning, dr c	1	175418
10088	manning, professor dac	1	165217
10093	mannion, dr c	1	35364
10097	manojlovic-muir, dr l	2	209759
41452	manolopoulos, professor d	7	605432
45503	mansfield, professor el	2	62996
10104	mansfield, professor p	1	217987
10108	manson, dr g	1	109923
34336	manton, dr s	2	188228
21468	manton, professor ns	2	168459
40924	manz, prof dr a	3	468161
10113	mapps, professor d	17	1549409
22559	mara, professor dd	1	54365
10115	marangos, professor j	8	5223649
10120	marchant, dr e	1	50676
72449	marchant, dr e	1	50676
10123	marchese, mr p	2	3043669
-108114	marchington, professor mp	1	158290
44202	mardaljevic, professor j	2	503855
53989	marder, professor t	1	168190
10125	mardia, professor k	8	399310
50449	mariani, dr j	3	309067
32348	markarian, professor g	2	135505
90652	marken, dr f	1	78655
10134	marko, dr i	3	259204
61542	marko, professor i	5	291454
34162	marks, dr a	1	9937
10136	marks, professor r	1	94146
29287	markvart, professor t	2	199448
10139	marland, mr d	1	40377
28958	marletta, professor m	5	40605
10140	marnane, dr w	3	184053
10142	maropoulos, professor pg	6	1082305
55695	maros, professor i	1	374620
27835	marquis, dr a	1	139257
10145	marquis, professor p	3	1063535
42975	marrow, professor j	2	469013
69341	marrows, professor ch	1	94651
10155	mars, professor p	3	430590
87309	marsden, dr g	1	40772
30055	marsden, mr j	1	166957
56983	marsden, professor p	1	247156
39404	marsden, professor sp	3	156230
10162	marseglia, dr e	1	281303
50433	marsh, dr a	1	54283
10164	marsh, dr d	1	38973
10166	marsh, dr j	1	98538
10168	marsh, dr r	6	393444
10171	marsh, mr j	1	60069
10173	marsh, professor h	3	204883
10167	marsh, professor jh	25	13195584
31569	marshall, dr a	1	310527
10175	marshall, dr c	1	63790
21592	marshall, dr d	1	128644
21644	marshall, dr g	1	312161
22206	marshall, dr r	1	107697
10188	marshall, dr w	1	70306
10190	marshall, mr c	1	93010
57614	marshall, professor a	1	310527
36060	marshall, professor aj	2	166909
45263	marshall, professor i	1	299499
10193	marshall, professor j	6	345859
10186	marshall, professor s	3	232791
10195	marsland, dr j	4	542802
10199	marson, professor cm	6	194414
10200	marston, dr r	1	85683
10201	marston, mr v	1	49264
22200	marston, mr v	2	152179
35193	martin, dr d	1	132655
32014	martin, dr g	3	158436
10215	martin, dr j	6	866180
75487	martin, dr j	1	196153
66396	martin, dr n	1	3233190
23043	martin, dr p	1	2520
29594	martin, dr p	2	385570
36473	martin, dr pj	2	325725
10229	martin, mr j	2	178087
26720	martin, mr s	1	37623
75481	martin, professor a	1	196153
29584	martin, professor eb	9	979661
10222	martin, professor pp	4	278297
10226	martin, professor rr	3	491110
32110	martin, professor rw	3	462868
30719	martin, professor t	2	447832
10236	martin, professor uh	6	632516
57236	martinez, professor k	1	96800
33601	martinez-bota, dr r	1	129572
61145	martinez-botas, professor r	3	611666
27456	marvasti, dr f	1	123706
38152	marvin, dr s	2	375791
10239	marvin, professor ac	11	1230713
84607	marvin, professor s	3	432108
10243	mascal, dr m	5	241671
10248	maskill, dr h	2	12492
10259	mason, dr nj	5	1850351
10263	mason, dr r	2	194723
10267	mason, mr h	1	55782
64620	mason, mr k	2	283621
35414	mason, mr s	1	190211
10249	mason, professor g	5	799078
10268	mason, professor j	1	124700
10255	mason, professor jr	2	323161
1021	mason, professor lj	3	3985
34605	mason, professor nj	10	882794
10270	mason, professor r	1	128326
29585	mason, professor s	1	134362
10265	mason, professor tj	1	79819
21842	massara, professor r	2	239359
10275	masson, mr r	3	268899
50604	masters, dr i	1	69153
10276	masters, professor aj	7	622916
51646	matcher, professor s	1	127472
10277	matchett, professor a	2	137429
26435	mather, dr r	3	138212
10279	mather, professor g	3	297327
32480	mather, professor j	1	128400
63842	mather, professor j	3	243564
31913	matheson, mr j	1	94347
10285	mathew, dr j	1	1101807
64963	mathews, mrs a	1	137805
44887	mathias, dr k	1	41696
10292	mathon, professor j	10	272520
52780	matousek, professor p	2	198635
56720	matsen, professor mw	5	610154
10296	matthai, dr c	6	1924144
10299	matthew, professor j	9	1032258
10300	matthewman, mr d	1	150498
46013	matthews, dr j	1	52996
-167458	matthews, dr jc	1	140607
21985	matthews, dr m	5	454038
38389	matthews, dr m	1	133071
10305	matthews, dr r	2	116207
10310	matthews, professor a	9	1288181
10307	matthews, professor f	9	1373998
10301	matthews, professor gp	1	121671
54308	matthews, professor m	1	125098
10312	matthews, professor p	1	50107
10313	maud, dr j	3	198807
10315	maudsley, dr d	2	299673
10316	maughan, dr p	1	131001
10318	maull, professor r	9	1008209
10320	maunder, dr e	1	100532
42915	maung, dr i	1	138311
10322	maver, professor t	6	490989
10327	mawby, professor p	6	969661
43918	mawdesley, dr m	2	302095
10332	maxwell, dr k	3	321843
57709	may, dr j	1	159812
10342	may, professor ad	17	1731318
76198	may, professor d	3	592063
28980	may, professor i m	2	131722
50017	may, professor j	2	112185
42626	may, professor m	2	473838
33877	may, professor pw	4	480961
43767	maybank, professor s	4	542648
10345	mayer, dr j	1	2548
10348	mayers, dr d	1	87089
42583	mayers, dr j	2	194070
29869	mayes, professor j	2	94644
31616	mayhew, dr ca	1	148202
10356	mayhew, professor j	6	1115843
26722	maylor, mr h	1	172767
10362	mays, professor g	4	365602
10364	mays, professor t	1	28748
10377	mcadams, professor e	1	62187
29586	mcaleer, dr w	3	302631
53581	mcalister, dr jj	2	288565
26727	mcallister, dr h	1	109568
10381	mcallister, mrs s	1	39013
10382	mcandrew, dr p	3	262823
10384	mcarthur, dr h	1	10000
10385	mcarthur, mr g	1	118729
10387	mcauley, professor d	4	511306
48490	mcbain, dr n	2	212319
26576	mcbride, dr f	2	320895
27518	mcbride, dr n	1	124482
10395	mcbride, mr p	1	88320
10392	mcbride, professor a	2	11650
10394	mcbride, professor j	5	748332
10402	mccabe, dr f	1	96211
38362	mccabe, dr s	1	97402
10404	mccaffer, professor r	4	215973
70765	mccafferty, professor r	3	228389
10407	mccaffery, professor a	3	491748
40333	mccall, professor j	1	23500
10410	mccall, professor m	3	418683
31339	mccaltchey, dr r	1	107020
29177	mccamley, dr a	1	6283
55555	mccann, dr e	1	93785
21575	mccann, dr j	7	1621952
40475	mccann, professor c	1	175176
46911	mccann, professor h	2	669654
44245	mccann, professor j	1	120331
10417	mccanny, professor jv	8	1063433
36948	mccarren, mr j	1	136083
10420	mccarter, professor wj	7	680579
10421	mccarthy, professor a	1	293882
37352	mccarthy, professor i	7	374206
10430	mccartney, dr j	3	386583
21563	mccartney, professor dg	7	605077
10433	mccash, dr e	5	468328
10434	mccausland, dr m	2	274542
37911	mccausland, mr c	1	60745
10435	mccavitt, mr n	3	128574
10436	mcchesney, mr i	1	94553
33934	mcclatchey, dr r	1	111726
94351	mcclatchey, professor r	2	218746
88667	mcclatchie, dr r	2	218746
28642	mccleave, mr c	1	41469
70487	mcclelland, dr agr	1	118144
34249	mcclelland, mr d	1	115257
10442	mccleverty, professor j	6	806584
10443	mcclintock, professor p	1	599582
48048	mcclintock, professor p	16	1879760
30887	mccluskey, professor tl	2	249950
10445	mccoll, dr ir	4	521062
10446	mccoll, professor w	4	446037
48855	mccomb, professor dw	2	195763
10453	mcconnochie, dr i	1	41201
43506	mcconville, dr p	2	95526
10455	mcconville, professor cf	4	662281
21223	mccormack, dr c	1	3600
57826	mccormack, dr d	1	4800
10461	mccormick, professor m	4	480774
50089	mccourt, dr pm	4	313492
36718	mccoustra, professor mrs	3	701234
10463	mccowen, dr a	1	134266
56487	mccoy, professor ej	1	54976
10465	mccracken, dr k	2	195826
10466	mccracken, mr w	1	92643
26481	mccreath, dr c	1	55351
37895	mccrindle, professor rj	1	65493
10474	mccrum, mr i	1	125821
28688	mccue, mr d	1	313740
44508	mcculloch, professor m	1	216894
10369	mccullough, dr k	1	23747
10477	mccullough, professor rw	7	3312413
10482	mcdermid, professor ja	13	2435494
10484	mcdiarmid, professor c	2	126317
10485	mcdiarmid, professor d	1	106568
10486	mcdicken, professor wn	3	535359
71652	mcdonagh, dr d	1	52420
10487	mcdonald, dr i	2	21939
10492	mcdonald, dr v	1	60542
50836	mcdonald, professor a	3	298090
10490	mcdonald, professor m	22	1605069
10491	mcdonald, professor p	7	653051
10488	mcdonald, professor sir j	5	498234
29651	mcdonnell, dr d	1	137613
26597	mcdonnell, ms j	1	19767
10495	mcdouall, dr j j w	2	163699
10496	mcdougall, dr g	1	177301
48677	mcdougall, dr ja	1	78409
54058	mcdoughall, dr a	1	206831
10500	mcdowell, professor d	3	273813
83112	mcdowell, professor d	3	273813
10503	mcenaney, professor b	1	78710
51212	mcenery, professor t	5	365842
29911	mcevoy, professor me	2	173101
29747	mcewan, dr i	8	1030894
10374	mcewan, dr n	6	470685
10509	mcewan, professor p	2	221692
23726	mcewen, dr rs	1	6000
10513	mcewen, professor k	8	308260
10515	mcfadden, dr p	1	130060
37342	mcfall, mr d	1	95243
44695	mcfarlane, professor d	2	135451
10521	mcfarlane, professor w	2	221327
10522	mcgarvey, professor jj	8	815021
10525	mcgeehan, professor j	14	3404288
10526	mcgeough, professor j	1	81246
10528	mcghee, dr d	1	1600
37347	mcginnity, dr m	1	151804
77459	mcginnity, professor tm	1	151804
22103	mcglade, professor j	1	115115
51385	mcgoldrick, professor pj	1	136094
50384	mcgowan, dr p	2	823467
10538	mcgrath, professor r	4	11840870
33958	mcgraw, mr k	1	95923
44165	mcgreal, professor ws	3	304255
10541	mcgreavy, professor c	1	74428
53413	mcgreavy, professor m	1	74428
10548	mcgregor, professor d	5	571767
30102	mcguiness, dr r	1	96518
10554	mcguirk, professor jj	12	1557361
35366	mchale, professor g	1	92366
29371	mchesney, mr i	1	94553
10558	mchugh, mr r	4	461806
10559	mcilhagger, professor r	5	389338
10565	mcinnes, dr ja	3	84658
10566	mcintosh, professor ac	11	661438
32853	mcintyre, dr d	2	2207941
10571	mcintyre, professor j	4	628803
10569	mcintyre, professor m e	3	279574
22389	mciver, dr m	1	188854
27708	mciver, professor p	1	188854
10573	mckane, professor aj	5	493038
10575	mckay, dr g	2	285202
38367	mckay, professor a	4	571377
10578	mckeag, dr d	2	218138
31536	mckeag, mr rm	2	454757
10582	mckee, dr gt	2	111371
-20896	mckee, dr kj	1	187618
43740	mckee, dr s	1	62537
31985	mckee, dr v	1	96852
10585	mckee, professor s	5	404934
81230	mckee, professor v	2	233437
10588	mckelvie, professor jmck	1	63778
-182173	mckendree, dr j	1	2560
10590	mckendrick, professor kg	2	118006
10591	mckenna, mr d	1	65851
57710	mckenna, professor sj	2	186903
10593	mckennan, dr g	1	6965
10595	mckenzie, dr j	1	128852
10597	mckenzie, professor d	1	57821
36735	mckeowan, dr d	1	138018
84901	mckeown, dr d	1	138018
10372	mckeown, dr g	1	63365
10373	mckeown, dr j	2	184991
21343	mckeown, professor n	5	491028
10598	mckeown, professor p	1	86616
71848	mckeown, professor p	1	86616
10600	mckervey, professor m	2	188013
10602	mckillop, professor a	2	238940
57763	mckillop, professor a	2	238940
111946	mckinley, dr jd	1	51735
24273	mckinnon, dr a	1	90615
32929	mckinnon, dr a	2	173422
51021	mckinnon, professor a	1	64030
10605	mckinnon, professor k	6	2378737
39766	mclaren, dr aj	1	40917
10610	mclauchlan, professor k	2	280983
34199	mclaughlin, professor ja	2	85865
10612	mclaughlin, professor s	5	696491
10619	mclean, dr m	13	2000062
10617	mclean, mr rc	3	570259
10618	mclean, professor d	1	93940
10622	mcleish, professor t	21	7029748
10633	mcleod, mr i	1	126494
41823	mcleod, professor c	5	411168
10635	mcleod, professor i	1	52812
42769	mcleod, professor m	1	57263
10636	mclernon, dr d	1	108645
61304	mcloone, dr s	1	52525
10638	mclure, dr i	1	112486
40026	mcmahon, dr j	1	138502
10640	mcmahon, professor c	13	2070388
-234376	mcmahon, professor ra	3	429306
10645	mcmaster, dr r	1	163031
134311	mcmeekin, professor s	1	127314
30513	mcmorrow, professor df	1	152109
22359	mcmullan, professor j	2	133229
10650	mcmullen, dr p	1	5100
37453	mcmurray, dr h	4	539167
69217	mcmurray, professor hn	4	539167
-82651	mcnab, dr ir	2	194701
10652	mcnab, professor a	6	817163
10653	mcnab, professor h	4	195303
10656	mcnally, mr g	4	350552
27959	mcnamara, mr e	1	6750
40168	mcneil, dr da	2	291513
10663	mcneil, mr i	4	184083
29633	mcneil, professor c	2	209162
48884	mcneill, dr d	2	500815
70761	mcneill, dr d	1	45522
10665	mcnicholas, dr j	2	79614
65826	mcowan, dr p	1	51112
32809	mcowan, professor pw	2	106053
32289	mcparland, dr p	1	1500
10666	mcpartlin, professor m	2	188627
10667	mcphail, dr ds	2	125087
10670	mcpherson, professor mj	1	71619
31592	mcqueen, miss l	1	134825
29324	mcroberts, dr a	2	216548
52397	mcrobie, mr a	2	168261
10679	mcshane, dr h	2	429976
22106	mcstay, dr d	1	75688
31557	mctear, professor f	1	76944
10686	mcvitie, dr s	8	1857283
37687	mcwhinnie, mr j	1	60745
10689	mcwhinnie, professor m	2	147023
39224	meacher, dr d	2	267516
56701	meadowcroft, dr j	1	46960
10697	meadows, dr j	2	255747
10698	meadows, mr p	1	89533
10701	meads, dr r	1	58321
10705	mears, dr r	8	1069945
10706	measor, dr n	1	141034
27408	meath, dr m	1	1315547
10708	mecrow, professor bc	9	1497051
-16570	meddis, professor r	2	121950
10710	medland, professor aj	10	1450039
21959	medrano-cerda, dr g	4	537113
10712	medwell, dr j	1	103322
-89760	medyckyj-scott, dr d	1	72167
34571	meech, professor s	6	962962
10717	meek, professor km	2	165270
61330	meenan, professor bj	1	43450
68622	meerbergen, dr k	1	1900
55363	meese, professor t	1	51233
29563	meeson, dr p	6	1249032
10720	megaw, dr e	1	150197
10721	meggitt, dr b	1	93566
31306	meggitt, dr b	1	93566
66371	meggitt, professor bt	1	93566
10722	megson, professor g	6	589127
54120	mehandjiev, dr nd	1	60159
26574	mehrdadi, dr b	2	179524
10727	mehta, dr p	3	287883
74974	mekhallalati, dr m	1	51892
10734	melbourne, professor c	5	512621
34776	melham, professor t	2	322213
10738	melia, dr c	1	87439
10744	mellish, professor c	5	910436
31942	mellor, dr b	4	425784
27409	mellor, dr cj	8	5455750
10751	mellor, mr j	2	428890
22243	mellor, professor ph	3	694080
10754	melrose, dr j	5	790512
103057	mendes, dr a	5	436202
15503	mendes, dr a	2	132051
10761	mendes-tatsis, dr m	2	132051
67971	merabti, professor m	1	59297
61374	mercer, dr i	1	1645388
33314	mercer, dr p	1	111667
10768	mercer, professor a	1	112262
53202	merchant, dr a	1	113625
10774	merkin, professor jh	2	93777
52915	merkulov, dr s	1	51247
10777	merrifield, dr c	2	292270
21495	merriman, dr j	1	112620
26611	merry, dr s	1	137601
23283	messer, dr p	4	554507
10782	messer, mr p	1	191031
43955	messina, dr e	1	69944
-419789	mestel, professor (	1	62918
10785	metaxas, dr a	1	91123
10787	metcalfe, dr a	4	293873
10789	metcalfe, professor is	10	941559
10792	metcalfe, professor js	2	170190
10795	meth-cohn, professor o	2	94521
10798	methven, dr jm	3	319458
10800	meydan, dr t	8	639440
39756	meyer, dr g	2	223536
10805	michael, professor c	1	74765
10807	michaelson, professor gj	2	412489
10809	michels, professor hj	1	30750
10810	michette, professor a	2	232488
56385	michie, dr c	2	75705
37814	michie, dr wc	1	194626
10811	michie, professor d	2	103353
72604	middelberg, professor a	1	50317
10813	middle, mr j	2	233342
10814	middlebrook, mr r	3	148869
10815	middleditch, professor a	5	630681
34225	middleton, dr p	1	39917
35258	middleton, dr p	1	62000
10819	middleton, dr v	7	1194353
10817	middleton, professor emeritus bk	6	807599
10820	middleton, professor j	4	230001
10822	midgley, dr g	1	36907
57250	midgley, professor pa	2	240687
23127	midwinter, professor j	8	1919504
10830	migliorato, professor p	2	293382
48349	mikhailov, professor av	1	5400
57303	mikhailov, professor se	1	52958
59056	milanovic, professor jv	1	55520
40928	mile, dr b	1	44711
10834	mileham, professor a	10	972987
40925	miles, dr c	1	32370
26723	miles, dr j	1	55171
36274	miles, mr m	2	114120
10847	miles, professor aw	2	154639
10838	miles, professor j	5	347494
10840	miles, professor j	8	907395
10843	miles, professor mj	7	1237346
10844	miles, professor n	8	963836
10845	miles, professor re	6	923005
10854	milford, dr d	3	179577
10856	milgrom, dr l	3	248282
-22881	mill, dr f	4	391123
29110	millar, professor rj	1	124999
10864	millard, professor sg	8	727658
10876	miller, dr j	1	1100
10880	miller, dr k	1	105236
10882	miller, dr l	4	344531
35997	miller, dr l	1	442337
10886	miller, dr r	1	111667
10892	miller, mr j	2	302190
10871	miller, professor a	1	18472
32128	miller, professor a	4	836658
10897	miller, professor k	3	1879779
10898	miller, professor p	1	37882
10899	miller, professor tje	4	450796
10903	milligan, dr g	1	36596
76582	milligan, mr g	4	262132
10908	millington, mr d	1	325
42520	millman, professor a	1	23701
10915	mills, dr nj	2	270926
10916	mills, dr o	1	78609
10918	mills, dr t	3	343692
38559	mills, mr ar	5	2068270
42143	mills, mr j	1	120600
10910	mills, professor a	4	294310
10919	mills, professor b	8	1155747
21631	mills, professor ga	1	99824
61619	mills, professor gh	1	167815
10920	mills, professor i	2	63399
75822	mills, professor jp	1	62573
47641	mills, professor kc	3	639468
31261	mills, professor r	1	104239
10921	millward, dr a	1	126547
10922	millward, professor ge	1	19972
21788	milne, dr a	1	53818
46506	milne, dr a	3	178891
10926	milne, dr r	1	106226
10927	milne, dr sj	6	877799
10929	milne, dr w	1	42795
10928	milne, professor wi	21	3705699
10936	milner, professor r	3	716791
41073	milnes, dr g	1	77900
70440	milodowski, mr ae	1	254419
37848	minelly, dr j	1	157262
10947	mines, dr raw	2	102141
36315	mingo, mr e	1	54413
10952	mingos, professor d	5	656640
10955	minors, mr r	1	94756
10958	mintz, professor b	1	37217
59440	miozzo, professor m	1	68559
44470	miraftab, professor m	1	85183
57930	mirmehdi, professor m	1	52142
10962	mirshekar, professor d	3	359717
34756	miskin, mr d	1	55461
77734	missenden, professor jf	1	75058
10965	missous, professor m	5	415873
10966	mistry, mr j	1	140276
44253	mitchell, dr g	1	131233
70796	mitchell, dr j	1	26190
69914	mitchell, dr n	1	195228
10982	mitchell, dr nsj	5	849608
10975	mitchell, dr p	6	484565
10977	mitchell, dr p	5	984920
30038	mitchell, dr p	1	164178
10978	mitchell, dr pw	5	256018
21758	mitchell, dr sc	1	96592
64999	mitchell, dr sr	1	512151
10986	mitchell, mr d	1	118729
10987	mitchell, mr g	1	102767
58288	mitchell, mr n	1	118225
26844	mitchell, mr p	1	37882
36779	mitchell, mr t	1	52871
10993	mitchell, professor cj	6	305957
38499	mitchell, professor gr	3	598197
10973	mitchell, professor j	2	152951
23868	mitchell, professor j	1	26190
21254	mitchell, professor r	8	1002817
23058	mitchell, professor r	1	125821
48470	mitleton- kelly, professor e	2	236568
11000	mitra, professor g	3	385569
37568	moazzam, dr mr	1	115945
11006	mobbs, professor s	1	123000
11011	modlen, dr g	3	493402
53166	moebus, dr g	2	170729
11012	moffat, mr d	1	104945
11014	moffatt, professor h	7	2644113
70376	moffett, dr b	1	227209
28160	mofor, dr l	1	183105
11016	moggi, dr e	1	330936
80622	moggi, professor e	1	330936
41011	moggridge, dr g	3	391309
21361	moghimi, professor sm	1	172929
46344	mohsen, mr a	1	257110
56620	moir, dr j	1	79855
11019	moir, dr t	2	208681
45756	mokaya, professor r	1	47361
40074	mokhtarian, dr f	2	301460
75551	mokhtarzadeh, dr r	1	69470
39535	molchanov, professor is	3	148439
21356	mole, dr n	1	107233
68054	mole, dr n	2	136063
11027	molland, professor af	5	442450
11029	mollison, professor d	3	160966
11031	molloy, professor kc	9	727024
48082	molokov, professor s	1	69639
11033	moloney, dr j	4	450595
11034	moloney, professor m	1	51606
52930	molteni, professor c	1	121415
11035	molyneaux, dr t	7	837545
42211	mon-williams, professor m	1	274583
49483	monaghan, professor j	1	142941
11041	mond, professor d	4	205732
11042	monds, professor f	3	179796
31335	mone, miss j	2	150288
11044	monhemius, professor aj	1	259038
11046	monk, professor a	1	135470
29575	monkhouse, ms e	1	40005
11049	monkman, professor a	8	1308207
11051	monro, professor d	7	826309
11057	montague, professor g	8	875424
11059	montague, professor p	1	104334
25138	montague, professor p	1	27388
11061	monteiro, professor t	9	986088
11063	montgomery, dr r	2	166900
11064	montgomery, dr r	1	95020
11066	montgomery, mr f	8	801658
11073	moody, dr j	4	460817
57135	moody, dr km	6	679705
11076	moody, professor cj	15	1270267
11077	moon, dr j	1	56083
11080	moore, dr bd	3	267477
11081	moore, dr cj	4	294528
11083	moore, dr df	3	652772
27201	moore, dr dr	2	8010
11091	moore, dr i	1	127803
11092	moore, dr j	5	631626
11093	moore, dr j	1	67126
22045	moore, dr k	1	51683
11094	moore, dr m	1	25265
11079	moore, professor a m	1	104178
34780	moore, professor cj	1	142245
11089	moore, professor g	3	334861
11108	moore, professor ma	6	908109
11096	moore, professor p	3	221276
11098	moore, professor p	5	542366
11099	moore, professor pr	9	900814
46045	moore, professor s	1	332843
21923	moore, professor t	2	382726
11110	moores, dr d	2	1048171
11111	moores, dr g	1	36248
11112	moores, professor b	1	83743
11117	moran, mr j	1	26094
36910	moratti, dr s	9	812825
51356	moreau, professor l	1	105210
11123	moreton, dr d	1	104945
26549	moreton, mr k	1	55255
11124	morfett, dr j	4	316206
11125	morfey, professor cl	4	381380
28450	morgan, dr c	2	268996
54737	morgan, dr c	1	152176
11133	morgan, dr g	2	123753
-235252	morgan, dr j	1	120387
11139	morgan, dr l	7	2344496
28005	morgan, dr r	1	130583
11147	morgan, professor b	3	153432
11129	morgan, professor c	2	178377
11148	morgan, professor dv	2	264211
11150	morgan, professor g	4	592538
11136	morgan, professor h	4	928404
11151	morgan, professor k	5	562767
55957	morgan, professor k	1	187618
11152	morgan, professor m	2	92701
40346	morgan, professor mn	1	184475
36385	morgan, professor r	1	131320
53018	morgan, professor sp	3	403796
54286	moriarty, professor pj	3	611024
56622	morison, dr m	1	79855
-2835	morland, dr ab	1	92074
11156	morland, professor l	1	137666
33041	morley, dr c	1	95958
57988	morley, dr s	1	52250
31858	morley, professor j	1	65086
69408	morovich, dr j	1	104788
29170	moroz, dr i m	1	2671
11167	morrey, professor d	2	575562
11168	morris, dr a	2	294126
22056	morris, dr d	1	33670
58355	morris, dr dt	1	65067
11175	morris, dr e	3	423526
11178	morris, dr h	1	74306
35170	morris, dr i	1	159163
48371	morris, dr j	1	120707
11180	morris, dr l	1	46855
11182	morris, dr m	3	167108
67383	morris, dr v	1	150022
11195	morris, mr h	1	39046
11196	morris, professor a	16	1324302
32097	morris, professor aj	10	2318415
11176	morris, professor ga	5	819712
51852	morris, professor p	1	146241
42822	morris, professor re	8	611891
41729	morris, professor w	1	210641
21415	morrison, dr gr	1	139245
11208	morrison, dr r	1	56808
11209	morrison, mr c	2	379440
11212	morrison, professor g	3	5526325
21890	morrison, professor j	8	811162
11213	morrison, professor r	12	1082450
11215	morrow, dr t	7	731956
11216	morrow, professor pj	1	92014
11219	morse, dr a	4	416594
11220	morse, dr m	1	160874
11221	morse, professor p	5	494830
27036	mort, dr n	3	394720
23175	mortimer, professor rj	2	212166
32098	mortimore, professor r	1	94168
11235	morton, dr b	3	376987
11229	morton, dr d	3	515274
32119	morton, dr e	5	919643
11233	morton, dr p	1	81672
37269	morton, dr s	1	275880
11231	morton, professor hr	4	180497
11237	morton, professor kw	6	408715
11239	moruzzi, dr j	1	192086
58879	moruzzi, dr j	1	192086
30398	moseley, mr l	1	42421
11242	moses, professor aj	16	1263599
87147	mosley, dr a	1	1516774
22090	mosquera, dr j	1	184872
11244	moss, dr b	1	94146
24174	moss, dr r	1	42360
62193	moss, dr s	1	160916
29114	moss, ms f	1	39143
11248	moss, professor d s	1	274000
24878	moss, professor i	1	86710
11259	moss, professor j	15	2394835
29455	moss, professor sj	1	280786
57674	moszkowski, dr b	1	137523
35634	moszkowski, dr bc	1	137523
28803	mothersdale, mrs j	2	121091
11262	motherwell, professor wb	10	903445
27794	mottershead, professor j	5	480039
11266	mottley, dr j	1	42309
31014	mottram, professor ds	1	104464
11267	mottram, professor j	6	494067
11270	mould, ms g	1	60241
11274	moulson, dr a	1	145973
29187	mount, professor a	4	638557
11276	mountain, dr l	3	267784
34752	mountford, professor p	4	248472
51484	mouzykantskii, dr b	1	50126
42502	movaghar, dr b	1	160064
32178	movchan, professor a	6	203590
40034	mowbray, professor d	18	3001353
11281	moy, professor s	2	126771
11282	moyes, dr r	2	85223
44296	mrsic-flogel, dr j	1	148689
11284	mucci, mr p	2	410419
32347	muchnick, dr v	3	306122
56026	mudge, dr g	1	30561
53263	mudge, dr sm	1	161200
55335	mueller, professor m	2	192159
66783	mueller-harvey, professor i	1	87244
11287	muggleton, professor s	8	635672
63075	muhammed, dr a	1	79088
11288	muhlemann, professor a	2	225702
11292	muir wood, professor d	15	835870
11291	muir, dr k	3	309759
41818	muir, professor h	1	488644
11293	muirhead, dr cm	5	7199418
11300	mulgrew, professor b	9	948284
33682	mulheran, dr pa	1	53987
11301	mulheron, dr m	1	79562
60191	mulheron, dr m	1	79562
52118	mulholland, dr p	1	4041
52957	mulholland, professor aj	2	254294
11303	mullen, dr t	1	42367
11304	mullen, mr b	1	117464
38364	mullen, mr d	1	58588
43636	muller, dr g	2	125337
44260	muller, dr h	1	162096
42490	muller-dethlefs, professor k	2	805999
57522	mullin, mr j	2	243653
11311	mullin, professor t	8	977439
11315	mullineux, professor g	10	1374772
38007	mullis, professor am	1	208503
31928	mullord, dr p	1	90148
33462	mulvaney, dr dj	1	93367
11321	mulvey, professor r	3	276537
11328	munday, dr j	1	89144
31968	muneer, professor t	1	58862
52871	munjiza, professor a	2	106983
11334	munn, professor r	1	114197
11336	munns, mr a	2	337424
11339	munro, dr d	1	64754
95908	munro, dr d	4	410751
11340	munro, dr e	1	22211
108886	munro, professor at	3	496740
22013	munro, professor d	1	50152
11345	munro, professor m	5	763124
11348	munro, professor n	2	303738
11343	munro, professor r	2	178585
37566	munz, professor w	1	44145
45687	murdin, professor bn	4	803900
11350	murdoch, professor a	2	1843
65715	murlis, dr j	1	51731
37343	murphy, dr m	1	95243
26581	murphy, dr n	1	131237
11358	murphy, dr p	4	148639
28841	murphy, mr c	1	37715
11362	murphy, mr f	1	54459
48362	murphy, professor dm	1	544734
11357	murphy, professor ja	7	769102
-452493	murphy, professor r	4	344965
11361	murphy, professor s	3	127041
11366	murphy, professor w	10	800715
-159537	murray, dr ij	2	116510
11379	murray, mr g	2	482483
11383	murray, mr m	1	62187
72920	murray, professor a	1	51943
74843	murray, professor a	1	51943
11369	murray, professor af	12	4755083
40832	murray, professor b	2	266874
11374	murray, professor dw	8	1322932
11380	murray, professor j	5	417736
11377	murray, professor r	2	424286
11389	murray-smith, professor dj	1	116755
11393	murrell, professor j	4	993002
85414	musgrave, professor g	1	98076
-20254	musson, dr g	3	435347
26976	mustafa, dr d	1	49835
11400	mycroft, professor a	3	494109
76091	myers, dr wrc	3	410618
67515	myerson, professor j	1	138617
22121	myint, dr s	2	343447
53835	myler, professor p	1	237031
31812	müller-steinhagen, prof dr h	6	619170
38228	nabney, professor it	3	186541
64768	nadjai, professor a	1	174488
11412	nagata, dr m	1	106508
34598	naguib, professor r	1	76041
27894	naim, professor m	6	1110616
50010	naish, dr j	1	226380
40830	nakata, mr k	1	102797
11421	nalluri, dr c	4	464809
11422	nandi, professor a	3	249050
11428	narayanaswamy, dr r	1	54337
11431	nash, mr d	5	345427
11429	nash, professor ca	1	196307
11432	nash, professor dh	3	487747
11434	nash-williams, professor c	1	60138
38841	nason, professor g	5	280711
40528	nasr, professor g	1	174580
11435	nassehi, professor v	6	1147467
29117	naylor, dr k	1	40377
11444	naylor, dr pa	1	182436
